建築地點,發照日期,
安南區溪東段,1229,108/08/23
關廟區忠孝段,610-11,108/08/23
中西區永安段,292293,108/08/23
安定區保加段,750,108/08/23
安定區保加段,735-9,108/08/23
安定區保加段,735-8,108/08/23
安定區保加段,735-7,108/08/26
安定區保加段,735-6,108/08/26
安定區保加段,735-5,108/08/26
安定區保加段,735-4,108/08/26
安定區保加段,735-3,108/08/26
安定區保加段,735-2,108/08/27
安定區保加段,735-1,108/08/27
安定區保加段,735,108/08/27
歸仁區中山段,0495-0000,108/08/28
安南區溪墘段,1178,108/08/28
安南區溪墘段,1178,108/08/28
安南區溪墘段,1178,108/08/28
安南區溪墘段,1178,108/08/28
安平區金城段,48-25,108/08/28
北區北元段,1053,108/08/28
